index,index_in_file,peak_frequency,index_in_summary,input_file_dt,freq_group,ref_time,call_start_time,call_end_time,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
1584,55,39360.0,512890,2022-08-15 08:30:00,HF,2022-08-15 08:55:56.749500000,2022-08-15 08:55:56.749500000,2022-08-15 08:55:56.758600000,1556.7495,1556.7586,38359.0,46230.0,Echolocation,Pipistrellus nathusii,0.49,0.554,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220815_083000.WAV,Foliage,recover-20220815,11,
1585,76,37440.0,513615,2022-08-16 05:00:00,LF,2022-08-16 05:25:37.513499999,2022-08-16 05:25:37.513499999,2022-08-16 05:25:37.523100000,1537.5135,1537.5231,36640.0,42474.0,Echolocation,Pipistrellus nathusii,0.519,0.589,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_050000.WAV,Foliage,recover-20220818,4,
1586,78,38400.0,513617,2022-08-16 05:00:00,HF,2022-08-16 05:25:37.906500000,2022-08-16 05:25:37.906500000,2022-08-16 05:25:37.914800000,1537.9065,1537.9148,38359.0,46748.0,Echolocation,Pipistrellus nathusii,0.446,0.557,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_050000.WAV,Foliage,recover-20220818,4,
1587,79,39360.0,513618,2022-08-16 05:00:00,HF,2022-08-16 05:25:38.002500000,2022-08-16 05:25:38.002500000,2022-08-16 05:25:38.009700000,1538.0025,1538.0097,38359.0,49460.0,Echolocation,Pipistrellus nathusii,0.444,0.541,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_050000.WAV,Foliage,recover-20220818,4,
1588,80,41280.0,513619,2022-08-16 05:00:00,HF,2022-08-16 05:25:38.110500000,2022-08-16 05:25:38.110500000,2022-08-16 05:25:38.118500000,1538.1105,1538.1185,38359.0,56000.0,Echolocation,Pipistrellus nathusii,0.501,0.577,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_050000.WAV,Foliage,recover-20220818,4,
1589,81,37440.0,513620,2022-08-16 05:00:00,HF,2022-08-16 05:25:38.423500000,2022-08-16 05:25:38.423500000,2022-08-16 05:25:38.429500000,1538.4235,1538.4295,36640.0,44835.0,Echolocation,Pipistrellus nathusii,0.496,0.572,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_050000.WAV,Foliage,recover-20220818,4,
1590,82,36480.0,513621,2022-08-16 05:00:00,LF,2022-08-16 05:25:39.029500000,2022-08-16 05:25:39.029500000,2022-08-16 05:25:39.039800000,1539.0295,1539.0398,35781.0,42398.0,Echolocation,Pipistrellus nathusii,0.505,0.608,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_050000.WAV,Foliage,recover-20220818,4,
1591,83,41280.0,513622,2022-08-16 05:00:00,HF,2022-08-16 05:25:39.334500000,2022-08-16 05:25:39.334500000,2022-08-16 05:25:39.341900000,1539.3345,1539.3419,40078.0,50718.0,Echolocation,Pipistrellus nathusii,0.459,0.534,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_050000.WAV,Foliage,recover-20220818,4,
1592,84,41280.0,513623,2022-08-16 05:00:00,HF,2022-08-16 05:25:44.027500000,2022-08-16 05:25:44.027500000,2022-08-16 05:25:44.035900000,1544.0275,1544.0359,39218.0,45521.0,Echolocation,Pipistrellus nathusii,0.552,0.574,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_050000.WAV,Foliage,recover-20220818,4,
1593,85,40320.0,513624,2022-08-16 05:00:00,HF,2022-08-16 05:25:44.462500000,2022-08-16 05:25:44.462500000,2022-08-16 05:25:44.471400000,1544.4625,1544.4714,38359.0,45158.0,Echolocation,Pipistrellus nathusii,0.552,0.604,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_050000.WAV,Foliage,recover-20220818,4,
1594,86,38400.0,513625,2022-08-16 05:00:00,HF,2022-08-16 05:25:44.780500000,2022-08-16 05:25:44.780500000,2022-08-16 05:25:44.789200000,1544.7805,1544.7892,37500.0,46610.0,Echolocation,Pipistrellus nathusii,0.502,0.623,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_050000.WAV,Foliage,recover-20220818,4,
1595,87,39360.0,513626,2022-08-16 05:00:00,HF,2022-08-16 05:25:45.109500000,2022-08-16 05:25:45.109500000,2022-08-16 05:25:45.117000000,1545.1095,1545.117,38359.0,44454.0,Echolocation,Pipistrellus nathusii,0.499,0.536,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_050000.WAV,Foliage,recover-20220818,4,
1596,136,34560.0,513675,2022-08-16 05:00:00,LF,2022-08-16 05:29:10.055500000,2022-08-16 05:29:10.055500000,2022-08-16 05:29:10.062200000,1750.0555,1750.0622,28046.0,48061.0,Echolocation,Eptesicus serotinus,0.475,0.587,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_050000.WAV,Foliage,recover-20220818,4,
1597,141,35520.0,513680,2022-08-16 05:00:00,LF,2022-08-16 05:29:10.633500000,2022-08-16 05:29:10.633500000,2022-08-16 05:29:10.639300000,1750.6335,1750.6393,28046.0,42331.0,Echolocation,Eptesicus serotinus,0.423,0.563,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_050000.WAV,Foliage,recover-20220818,4,
1598,109,30720.0,513986,2022-08-16 07:30:00,LF,2022-08-16 07:46:03.378500000,2022-08-16 07:46:03.378500000,2022-08-16 07:46:03.385000000,963.3785,963.385,26328.0,38579.0,Echolocation,Eptesicus serotinus,0.441,0.575,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_073000.WAV,Foliage,recover-20220818,4,
1599,18,38400.0,514059,2022-08-16 08:00:00,HF,2022-08-16 08:19:56.909500000,2022-08-16 08:19:56.909500000,2022-08-16 08:19:56.916500000,1196.9095,1196.9165,36640.0,46760.0,Echolocation,Pipistrellus nathusii,0.557,0.663,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_080000.WAV,Foliage,recover-20220818,4,
1600,3,36480.0,514178,2022-08-16 09:00:00,LF,2022-08-16 09:02:47.598500000,2022-08-16 09:02:47.598500000,2022-08-16 09:02:47.607100000,167.5985,167.6071,35781.0,42982.0,Echolocation,Pipistrellus nathusii,0.362,0.593,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_090000.WAV,Foliage,recover-20220818,4,
1601,8,39360.0,514183,2022-08-16 09:00:00,LF,2022-08-16 09:03:55.732500000,2022-08-16 09:03:55.732500000,2022-08-16 09:03:55.735800000,235.7325,235.7358,34921.0,43718.0,Echolocation,Barbastellus barbastellus,0.472,0.518,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_090000.WAV,Foliage,recover-20220818,4,
1602,19,38400.0,514194,2022-08-16 09:00:00,LF,2022-08-16 09:13:44.962500000,2022-08-16 09:13:44.962500000,2022-08-16 09:13:44.970100000,824.9625,824.9701,36640.0,42734.0,Echolocation,Pipistrellus nathusii,0.475,0.622,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_090000.WAV,Foliage,recover-20220818,4,
1603,0,40320.0,514288,2022-08-16 11:00:00,HF,2022-08-16 11:09:39.283500000,2022-08-16 11:09:39.283500000,2022-08-16 11:09:39.291400000,579.2835,579.2914,39218.0,45276.0,Echolocation,Pipistrellus nathusii,0.436,0.511,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_110000.WAV,Foliage,recover-20220818,4,
1604,11,31680.0,514357,2022-08-16 12:00:00,LF,2022-08-16 12:12:49.579500000,2022-08-16 12:12:49.579500000,2022-08-16 12:12:49.585800000,769.5795,769.5858,28046.0,45568.0,Echolocation,Eptesicus serotinus,0.425,0.584,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_120000.WAV,Foliage,recover-20220818,4,
1605,14,32640.0,514360,2022-08-16 12:00:00,LF,2022-08-16 12:12:50.139500000,2022-08-16 12:12:50.139500000,2022-08-16 12:12:50.147700000,770.1395,770.1477,25468.0,40184.0,Echolocation,Eptesicus serotinus,0.592,0.663,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_120000.WAV,Foliage,recover-20220818,4,
1606,16,32640.0,514362,2022-08-16 12:00:00,LF,2022-08-16 12:12:50.351500000,2022-08-16 12:12:50.351500000,2022-08-16 12:12:50.357800000,770.3515,770.3578,28906.0,38754.0,Echolocation,Eptesicus serotinus,0.411,0.535,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220816_120000.WAV,Foliage,recover-20220818,4,
1607,20,39360.0,514750,2022-08-17 04:30:00,HF,2022-08-17 04:56:47.403500000,2022-08-17 04:56:47.403500000,2022-08-17 04:56:47.411800000,1607.4035,1607.4118,39218.0,45475.0,Echolocation,Pipistrellus nathusii,0.507,0.544,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220817_043000.WAV,Foliage,recover-20220818,4,
1608,33,40320.0,514931,2022-08-17 06:00:00,HF,2022-08-17 06:17:40.124500000,2022-08-17 06:17:40.124500000,2022-08-17 06:17:40.132200000,1060.1245,1060.1322,39218.0,46241.0,Echolocation,Pipistrellus nathusii,0.547,0.608,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220817_060000.WAV,Foliage,recover-20220818,4,
1609,34,40320.0,514932,2022-08-17 06:00:00,HF,2022-08-17 06:17:40.228500000,2022-08-17 06:17:40.228500000,2022-08-17 06:17:40.236400000,1060.2285,1060.2364,37500.0,45865.0,Echolocation,Pipistrellus nathusii,0.547,0.626,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220817_060000.WAV,Foliage,recover-20220818,4,
1610,35,40320.0,514933,2022-08-17 06:00:00,HF,2022-08-17 06:17:40.410500000,2022-08-17 06:17:40.410500000,2022-08-17 06:17:40.417600000,1060.4105,1060.4176,36640.0,49279.0,Echolocation,Pipistrellus nathusii,0.513,0.609,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220817_060000.WAV,Foliage,recover-20220818,4,
1611,36,40320.0,514934,2022-08-17 06:00:00,HF,2022-08-17 06:17:40.511499999,2022-08-17 06:17:40.511499999,2022-08-17 06:17:40.519400000,1060.5115,1060.5194,37500.0,49186.0,Echolocation,Pipistrellus nathusii,0.599,0.684,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220817_060000.WAV,Foliage,recover-20220818,4,
1612,37,40320.0,514935,2022-08-17 06:00:00,HF,2022-08-17 06:17:40.696500000,2022-08-17 06:17:40.696500000,2022-08-17 06:17:40.704300000,1060.6965,1060.7043,36640.0,46950.0,Echolocation,Pipistrellus nathusii,0.52,0.614,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220817_060000.WAV,Foliage,recover-20220818,4,
1613,38,39360.0,514936,2022-08-17 06:00:00,HF,2022-08-17 06:17:40.799500000,2022-08-17 06:17:40.799500000,2022-08-17 06:17:40.806800000,1060.7995,1060.8068,38359.0,45633.0,Echolocation,Pipistrellus nathusii,0.54,0.593,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220817_060000.WAV,Foliage,recover-20220818,4,
1614,9,41280.0,514997,2022-08-17 06:30:00,HF,2022-08-17 06:45:10.973500000,2022-08-17 06:45:10.973500000,2022-08-17 06:45:10.982000000,910.9735,910.982,40078.0,46301.0,Echolocation,Pipistrellus nathusii,0.455,0.527,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220817_063000.WAV,Foliage,recover-20220818,4,
1615,10,40320.0,514998,2022-08-17 06:30:00,HF,2022-08-17 06:45:11.682500000,2022-08-17 06:45:11.682500000,2022-08-17 06:45:11.691000000,911.6825,911.691,38359.0,46796.0,Echolocation,Pipistrellus nathusii,0.336,0.501,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220817_063000.WAV,Foliage,recover-20220818,4,
1616,11,41280.0,514999,2022-08-17 06:30:00,HF,2022-08-17 06:45:11.779500000,2022-08-17 06:45:11.779500000,2022-08-17 06:45:11.786500000,911.7795,911.7865,40078.0,47674.0,Echolocation,Pipistrellus nathusii,0.481,0.533,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220817_063000.WAV,Foliage,recover-20220818,4,
1617,12,40320.0,515000,2022-08-17 06:30:00,HF,2022-08-17 06:45:14.430500000,2022-08-17 06:45:14.430500000,2022-08-17 06:45:14.439100000,914.4305,914.4391,39218.0,48019.0,Echolocation,Pipistrellus nathusii,0.39,0.502,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220817_063000.WAV,Foliage,recover-20220818,4,
1618,6,39360.0,515297,2022-08-17 08:30:00,HF,2022-08-17 08:36:32.288500000,2022-08-17 08:36:32.288500000,2022-08-17 08:36:32.295800000,392.2885,392.2958,39218.0,46168.0,Echolocation,Pipistrellus nathusii,0.504,0.543,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220817_083000.WAV,Foliage,recover-20220818,4,
1619,7,38400.0,515298,2022-08-17 08:30:00,HF,2022-08-17 08:36:32.857500000,2022-08-17 08:36:32.857500000,2022-08-17 08:36:32.866500000,392.8575,392.8665,37500.0,47255.0,Echolocation,Pipistrellus nathusii,0.615,0.667,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220817_083000.WAV,Foliage,recover-20220818,4,
1620,8,39360.0,515299,2022-08-17 08:30:00,HF,2022-08-17 08:36:33.170500000,2022-08-17 08:36:33.170500000,2022-08-17 08:36:33.176500000,393.1705,393.1765,35781.0,47893.0,Echolocation,Pipistrellus nathusii,0.257,0.574,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220817_083000.WAV,Foliage,recover-20220818,4,
1621,10,38400.0,515301,2022-08-17 08:30:00,HF,2022-08-17 08:36:34.513499999,2022-08-17 08:36:34.513499999,2022-08-17 08:36:34.523800000,394.5135,394.5238,37500.0,43210.0,Echolocation,Pipistrellus nathusii,0.29,0.509,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220817_083000.WAV,Foliage,recover-20220818,4,
1622,11,38400.0,515302,2022-08-17 08:30:00,LF,2022-08-17 08:36:35.097500000,2022-08-17 08:36:35.097500000,2022-08-17 08:36:35.106700000,395.0975,395.1067,36640.0,41846.0,Echolocation,Pipistrellus nathusii,0.449,0.5,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220817_083000.WAV,Foliage,recover-20220818,4,
1623,166,38400.0,515908,2022-08-18 04:00:00,LF,2022-08-18 04:13:22.835500000,2022-08-18 04:13:22.835500000,2022-08-18 04:13:22.844300000,802.8355,802.8443,34921.0,42407.0,Echolocation,Pipistrellus nathusii,0.331,0.51,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_040000.WAV,Foliage,recover-20220818,4,
1624,23,40320.0,516749,2022-08-18 07:30:00,HF,2022-08-18 07:35:50.509499999,2022-08-18 07:35:50.509499999,2022-08-18 07:35:50.516200000,350.5095,350.5162,40078.0,48832.0,Echolocation,Pipistrellus nathusii,0.524,0.56,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_073000.WAV,Foliage,recover-20220818,4,
1625,25,41280.0,516751,2022-08-18 07:30:00,HF,2022-08-18 07:35:50.772500000,2022-08-18 07:35:50.772500000,2022-08-18 07:35:50.780000000,350.7725,350.78,40078.0,47612.0,Echolocation,Pipistrellus nathusii,0.587,0.628,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_073000.WAV,Foliage,recover-20220818,4,
1626,27,42240.0,516753,2022-08-18 07:30:00,HF,2022-08-18 07:35:51.033500000,2022-08-18 07:35:51.033500000,2022-08-18 07:35:51.041100000,351.0335,351.04110000000003,40937.0,47968.0,Echolocation,Pipistrellus nathusii,0.432,0.516,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_073000.WAV,Foliage,recover-20220818,4,
1627,28,41280.0,516754,2022-08-18 07:30:00,HF,2022-08-18 07:35:51.136500000,2022-08-18 07:35:51.136500000,2022-08-18 07:35:51.143500000,351.1365,351.1435,40078.0,47008.0,Echolocation,Pipistrellus nathusii,0.474,0.527,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_073000.WAV,Foliage,recover-20220818,4,
1628,30,42240.0,516756,2022-08-18 07:30:00,HF,2022-08-18 07:35:51.423500000,2022-08-18 07:35:51.423500000,2022-08-18 07:35:51.430200000,351.4235,351.4302,41796.0,52102.0,Echolocation,Pipistrellus nathusii,0.615,0.647,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_073000.WAV,Foliage,recover-20220818,4,
1629,0,19200.0,516765,2022-08-18 08:00:00,LF,2022-08-18 08:02:03.889500000,2022-08-18 08:02:03.889500000,2022-08-18 08:02:03.912800000,123.8895,123.9128,17734.0,20515.0,Echolocation,Nyctalus noctula,0.358,0.503,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_080000.WAV,Foliage,recover-20220818,4,
1630,68,39360.0,517025,2022-08-18 08:30:00,HF,2022-08-18 08:59:28.537500000,2022-08-18 08:59:28.537500000,2022-08-18 08:59:28.546200000,1768.5375,1768.5462,38359.0,45214.0,Echolocation,Pipistrellus nathusii,0.414,0.566,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_083000.WAV,Foliage,recover-20220818,4,
1631,69,40320.0,517026,2022-08-18 08:30:00,HF,2022-08-18 08:59:28.853500000,2022-08-18 08:59:28.853500000,2022-08-18 08:59:28.861200000,1768.8535,1768.8612,39218.0,45441.0,Echolocation,Pipistrellus nathusii,0.432,0.51,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_083000.WAV,Foliage,recover-20220818,4,
1632,171,40320.0,517767,2022-08-18 10:30:00,HF,2022-08-18 10:49:08.891500000,2022-08-18 10:49:08.891500000,2022-08-18 10:49:08.899600000,1148.8915,1148.8996,40078.0,49706.0,Echolocation,Pipistrellus nathusii,0.603,0.632,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_103000.WAV,Foliage,recover-20220818,4,
1633,176,39360.0,517772,2022-08-18 10:30:00,HF,2022-08-18 10:58:53.584500000,2022-08-18 10:58:53.584500000,2022-08-18 10:58:53.593200000,1733.5845,1733.5932,37500.0,43002.0,Echolocation,Pipistrellus nathusii,0.354,0.578,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_103000.WAV,Foliage,recover-20220818,4,
1634,193,39360.0,517789,2022-08-18 10:30:00,HF,2022-08-18 10:59:44.317500000,2022-08-18 10:59:44.317500000,2022-08-18 10:59:44.325200000,1784.3175,1784.3252,37500.0,44812.0,Echolocation,Pipistrellus nathusii,0.334,0.506,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_103000.WAV,Foliage,recover-20220818,4,
1635,196,38400.0,517792,2022-08-18 10:30:00,HF,2022-08-18 10:59:44.994500000,2022-08-18 10:59:44.994500000,2022-08-18 10:59:45.001000000,1784.9945,1785.001,37500.0,46218.0,Echolocation,Pipistrellus nathusii,0.443,0.534,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_103000.WAV,Foliage,recover-20220818,4,
1636,206,39360.0,517802,2022-08-18 10:30:00,HF,2022-08-18 10:59:48.472500000,2022-08-18 10:59:48.472500000,2022-08-18 10:59:48.479200000,1788.4725,1788.4792,38359.0,45538.0,Echolocation,Pipistrellus nathusii,0.454,0.527,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_103000.WAV,Foliage,recover-20220818,4,
1637,208,40320.0,517804,2022-08-18 10:30:00,HF,2022-08-18 10:59:49.214500000,2022-08-18 10:59:49.214500000,2022-08-18 10:59:49.219600000,1789.2145,1789.2196,37500.0,55648.0,Echolocation,Pipistrellus nathusii,0.261,0.521,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_103000.WAV,Foliage,recover-20220818,4,
1638,358,36480.0,518170,2022-08-18 11:00:00,LF,2022-08-18 11:01:46.546500000,2022-08-18 11:01:46.546500000,2022-08-18 11:01:46.554900000,106.5465,106.5549,34921.0,42204.0,Echolocation,Pipistrellus nathusii,0.371,0.545,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_110000.WAV,Foliage,recover-20220818,4,
1639,421,37440.0,519729,2022-08-18 11:30:00,LF,2022-08-18 11:41:00.999500000,2022-08-18 11:41:00.999500000,2022-08-18 11:41:01.007800000,660.9995,661.0078,35781.0,43505.0,Echolocation,Pipistrellus nathusii,0.426,0.593,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_113000.WAV,Foliage,recover-20220818,4,
1640,422,37440.0,519730,2022-08-18 11:30:00,LF,2022-08-18 11:41:01.155500000,2022-08-18 11:41:01.155500000,2022-08-18 11:41:01.163900000,661.1555,661.1639,36640.0,42933.0,Echolocation,Pipistrellus nathusii,0.489,0.571,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_113000.WAV,Foliage,recover-20220818,4,
1641,462,38400.0,519770,2022-08-18 11:30:00,LF,2022-08-18 11:41:12.208500000,2022-08-18 11:41:12.208500000,2022-08-18 11:41:12.213300000,672.2085,672.2133,33203.0,45831.0,Echolocation,Barbastellus barbastellus,0.571,0.635,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_113000.WAV,Foliage,recover-20220818,4,
1642,469,40320.0,519777,2022-08-18 11:30:00,LF,2022-08-18 11:41:12.659500000,2022-08-18 11:41:12.659500000,2022-08-18 11:41:12.663600000,672.6595,672.6636,34062.0,44064.0,Echolocation,Barbastellus barbastellus,0.48,0.541,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_113000.WAV,Foliage,recover-20220818,4,
1643,813,38400.0,520121,2022-08-18 11:30:00,LF,2022-08-18 11:42:26.747500000,2022-08-18 11:42:26.747500000,2022-08-18 11:42:26.755600000,746.7475,746.7556,36640.0,42647.0,Echolocation,Pipistrellus nathusii,0.541,0.582,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_113000.WAV,Foliage,recover-20220818,4,
1644,1313,43200.0,520621,2022-08-18 11:30:00,LF,2022-08-18 11:51:14.666500000,2022-08-18 11:51:14.666500000,2022-08-18 11:51:14.677800000,1274.6665,1274.6778,24609.0,43157.0,Echolocation,Nyctalus leisleri,0.346,0.525,-1,/mnt/ubna_data_01/recover-20220818/UBNA_004/20220818_113000.WAV,Foliage,recover-20220818,4,
1645,111,39360.0,522991,2022-08-19 04:30:00,HF,2022-08-19 04:37:11.027500000,2022-08-19 04:37:11.027500000,2022-08-19 04:37:11.035700000,431.0275,431.0357,38359.0,44993.0,Echolocation,Pipistrellus nathusii,0.461,0.533,-1,/mnt/ubna_data_01/recover-20220822/UBNA_013/20220819_043000.WAV,Foliage,recover-20220822,13,
1646,494,39360.0,523374,2022-08-19 04:30:00,HF,2022-08-19 04:46:39.821500000,2022-08-19 04:46:39.821500000,2022-08-19 04:46:39.829300000,999.8215,999.8293,37500.0,45259.0,Echolocation,Pipistrellus nathusii,0.345,0.511,-1,/mnt/ubna_data_01/recover-20220822/UBNA_013/20220819_043000.WAV,Foliage,recover-20220822,13,
1647,495,38400.0,523375,2022-08-19 04:30:00,HF,2022-08-19 04:46:39.888500000,2022-08-19 04:46:39.888500000,2022-08-19 04:46:39.895700000,999.8885,999.8957,37500.0,49810.0,Echolocation,Pipistrellus nathusii,0.388,0.572,-1,/mnt/ubna_data_01/recover-20220822/UBNA_013/20220819_043000.WAV,Foliage,recover-20220822,13,
1648,497,38400.0,523377,2022-08-19 04:30:00,HF,2022-08-19 04:46:39.953500000,2022-08-19 04:46:39.953500000,2022-08-19 04:46:39.961700000,999.9535,999.9617,37500.0,47442.0,Echolocation,Pipistrellus nathusii,0.365,0.517,-1,/mnt/ubna_data_01/recover-20220822/UBNA_013/20220819_043000.WAV,Foliage,recover-20220822,13,
1649,504,39360.0,523384,2022-08-19 04:30:00,HF,2022-08-19 04:46:40.623500000,2022-08-19 04:46:40.623500000,2022-08-19 04:46:40.630700000,1000.6235,1000.6307,38359.0,47237.0,Echolocation,Pipistrellus nathusii,0.527,0.585,-1,/mnt/ubna_data_01/recover-20220822/UBNA_013/20220819_043000.WAV,Foliage,recover-20220822,13,
1650,508,39360.0,523388,2022-08-19 04:30:00,HF,2022-08-19 04:46:40.959500000,2022-08-19 04:46:40.959500000,2022-08-19 04:46:40.967800000,1000.9595,1000.9678,36640.0,46643.0,Echolocation,Pipistrellus nathusii,0.42,0.552,-1,/mnt/ubna_data_01/recover-20220822/UBNA_013/20220819_043000.WAV,Foliage,recover-20220822,13,
1651,528,39360.0,523408,2022-08-19 04:30:00,HF,2022-08-19 04:46:47.376500000,2022-08-19 04:46:47.376500000,2022-08-19 04:46:47.385000000,1007.3765,1007.385,39218.0,49713.0,Echolocation,Pipistrellus nathusii,0.366,0.514,-1,/mnt/ubna_data_01/recover-20220822/UBNA_013/20220819_043000.WAV,Foliage,recover-20220822,13,
1652,529,39360.0,523409,2022-08-19 04:30:00,HF,2022-08-19 04:46:47.571500000,2022-08-19 04:46:47.571500000,2022-08-19 04:46:47.580300000,1007.5715,1007.5803,39218.0,49883.0,Echolocation,Pipistrellus nathusii,0.476,0.54,-1,/mnt/ubna_data_01/recover-20220822/UBNA_013/20220819_043000.WAV,Foliage,recover-20220822,13,
